PUBLISHED_DATE,STATUS,ESTIMATE_SOURCE,PFMA,YEAR,MONTH,DISPOSITION,SPECIES,SPECIES_CODE,SCIENTIFIC_NAME,ESTIMATE,STANDARD_ERROR,PERCENT_STANDARD_ERROR
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,333,230.927,0.693
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2414,741.643,0.307
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,6267,642.211,0.102
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2116,279.09,0.132
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,806,196.737,0.244
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1260,300.222,0.238
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2711,557.211,0.206
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 26,2001,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,376,53.283,0.142
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 26,2001,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,29,29.984,1.034
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 26,2001,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,520,201.926,0.388
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 26,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,8555,2406.4,0.281
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1599,180.107,0.113
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,73,34.155,0.468
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,655,203.028,0.31
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,200,75.435,0.377
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2821,1041.998,0.369
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,2867,280.389,0.098
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,588,117.733,0.2
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,950,208.51,0.219
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2094,410.911,0.196
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1958,472.203,0.241
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2001,July,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,777,177.586,0.229
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2001,July,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,100,30.848,0.308
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2001,July,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,86,27.306,0.318
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2001,July,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,264,91.316,0.346
"AUGUST   01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 29,2001,July,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,236,97.471,0.413
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4734,895.276,0.189
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1263,311.999,0.247
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,44,34.709,0.789
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1827,405.264,0.222
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 12,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,19441,3697.769,0.19
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,236,91.339,0.387
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,119,50.689,0.426
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,32,28.685,0.896
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 121,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,935,746.77,0.799
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1850,249.963,0.135
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2931,357.956,0.122
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1888,349.158,0.185
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,721,268.632,0.373
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 123,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1764,532.057,0.302
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,389,114.623,0.295
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,865,251.125,0.29
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,525,224.355,0.427
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,569,197.056,0.346
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 124,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1431,821.568,0.574
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,200,106.443,0.532
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,156,132.323,0.848
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,39,54.247,1.391
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,117,162.74,1.391
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 125,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,234,228.708,0.977
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,14803,1094.287,0.074
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4575,577.657,0.126
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2010,361.991,0.18
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1408,274.957,0.195
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 13,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,13461,1827.583,0.136
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,10123,1749.103,0.173
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2501,963.801,0.385
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,4401,1043.055,0.237
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3536,1119.851,0.317
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 14,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,11110,2611.026,0.235
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,732,130.963,0.179
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,177,43.34,0.245
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,79,23.932,0.303
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1200,314.06,0.262
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 15,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,386,94.274,0.244
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3579,546.02,0.153
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,92,45.318,0.493
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,5,1.617,0.323
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,461,169.469,0.368
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 16,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,203,119.442,0.588
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4502,578.226,0.128
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,534,147.291,0.276
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,588,286.335,0.487
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1964,503.984,0.257
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 17,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,4594,1140.726,0.248
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,4202,705.456,0.168
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,215,72.073,0.335
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,9,10.192,1.132
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1145,214.146,0.187
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 18,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,297,100.748,0.339
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3272,801.098,0.245
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,325,116.577,0.359
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,107,58.338,0.545
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,160,62.823,0.393
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 19,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,871,277.616,0.319
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,12623,805.119,0.064
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,7199,573.353,0.08
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,985,184.856,0.188
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3904,710.828,0.182
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 20,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,16294,1616.253,0.099
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,153,53.425,0.349
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,171,87.711,0.513
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,78,93.908,1.204
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 21,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,497,419.894,0.845
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3834,332.12,0.087
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,142,77.775,0.548
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3801,456.291,0.12
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,2006,371.782,0.185
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 23,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,741,199.514,0.269
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,828,175.5,0.212
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4,4.729,1.182
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1151,326.537,0.284
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,4,3.344,0.836
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 24,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,2120,836.143,0.394
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,5064,482.844,0.095
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3609,545.61,0.151
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,862,237.843,0.276
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,1431,325.531,0.227
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 25,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3075,683.415,0.222
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,3109,954.408,0.307
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,198,148.543,0.75
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,August,Kept,COHO SALMON,115,ONCORHYNCHUS KISUTCH,1193,582.102,0.488
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,August,Released,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,3168,1329.716,0.42
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 27,2001,August,Released,COHO SALMON,115,ONCORHYNCHUS KISUTCH,3728,1694.592,0.455
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,August,Effort,BOAT TRIPS,B_TRIPS,BOAT TRIPS,1978,312.445,0.158
"SEPTEMBER01, 2001 00:00:00",Published Estimate - Full Month,Estimate from standard method,PFMA 28,2001,August,Kept,CHINOOK SALMON,124,ONCORHYNCHUS TSHAWYTSCHA,139,72.826,0.524
